,energy low [eV],energy high [eV],particle,cell,nuclide,score,mean,std. dev.
113,1000000.0,1110000.0,neutron,70,total,flux,1.2256737467898017e-05,3.325338913255829e-07
114,1110000.0,1160000.0,neutron,70,total,flux,5.473840200430215e-06,1.7249875558868218e-07
115,1160000.0,1220000.0,neutron,70,total,flux,7.454194842988882e-06,2.824286236551325e-07
116,1220000.0,1290000.0,neutron,70,total,flux,5.117604533435924e-06,2.020161053831063e-07
117,1290000.0,1350000.0,neutron,70,total,flux,4.103792562202243e-06,1.5731545384986847e-07
118,1350000.0,1420000.0,neutron,70,total,flux,4.369737064803824e-06,1.7046649414276913e-07
119,1420000.0,1500000.0,neutron,70,total,flux,5.034245027644138e-06,1.3955656812768432e-07
120,1500000.0,1570000.0,neutron,70,total,flux,3.7159543282893753e-06,2.642207230793526e-07
121,1570000.0,1650000.0,neutron,70,total,flux,4.535513434303603e-06,2.1151593085313242e-07
122,1650000.0,1740000.0,neutron,70,total,flux,4.448663725926512e-06,1.8334718091751546e-07
123,1740000.0,1830000.0,neutron,70,total,flux,4.521735720807005e-06,1.0745864437504846e-07
124,1830000.0,1920000.0,neutron,70,total,flux,2.9764290654779196e-06,1.023472946623608e-07
125,1920000.0,2020000.0,neutron,70,total,flux,3.1518053496433553e-06,1.6964195444680704e-07
126,2020000.0,2120000.0,neutron,70,total,flux,3.022676095469182e-06,7.597536100421187e-08
127,2120000.0,2230000.0,neutron,70,total,flux,2.9464647445857988e-06,1.5053870538452195e-07
128,2230000.0,2310000.0,neutron,70,total,flux,2.150644912040199e-06,1.2805256448218316e-07
129,2310000.0,2350000.0,neutron,70,total,flux,7.642787986717287e-07,8.884106762357625e-08
130,2350000.0,2370000.0,neutron,70,total,flux,6.785258404046113e-07,3.756422829524139e-08
131,2370000.0,2390000.0,neutron,70,total,flux,5.547401169514565e-07,9.282493679766475e-08
132,2390000.0,2470000.0,neutron,70,total,flux,2.093547373447389e-06,1.6938404134305435e-07
133,2470000.0,2590000.0,neutron,70,total,flux,2.4105939295442303e-06,1.74472466132816e-07
134,2590000.0,2730000.0,neutron,70,total,flux,2.918532781278297e-06,2.12984080839563e-07
135,2730000.0,2870000.0,neutron,70,total,flux,2.576277230734978e-06,1.4657662917967007e-07
136,2870000.0,3010000.0,neutron,70,total,flux,2.31957863728127e-06,1.7475931009324909e-07
137,3010000.0,3170000.0,neutron,70,total,flux,2.169343453990831e-06,1.3716354433229448e-07
138,3170000.0,3330000.0,neutron,70,total,flux,2.4170319489364637e-06,1.677918521209169e-07
139,3330000.0,3680000.0,neutron,70,total,flux,5.414950611745954e-06,2.2507545113819895e-07
140,3680000.0,4070000.0,neutron,70,total,flux,4.973250726025206e-06,1.7076316596014345e-07
141,4070000.0,4490000.0,neutron,70,total,flux,3.951206836547821e-06,1.42584910164976e-07
142,4490000.0,4720000.0,neutron,70,total,flux,9.739781115889749e-07,8.011442365358552e-08
143,4720000.0,4970000.0,neutron,70,total,flux,1.2481465581261142e-06,9.396593692105132e-08
144,4970000.0,5220000.0,neutron,70,total,flux,8.545487437052703e-07,8.75757310147245e-08
145,5220000.0,5490000.0,neutron,70,total,flux,8.163424460384233e-07,1.2710746162876397e-07
146,5490000.0,5770000.0,neutron,70,total,flux,6.319016634328374e-07,1.0093463480990295e-07
147,5770000.0,6070000.0,neutron,70,total,flux,6.458678547723922e-07,8.784435041886908e-08
148,6070000.0,6380000.0,neutron,70,total,flux,5.395478097656481e-07,5.9131427936114915e-08
149,6380000.0,6590000.0,neutron,70,total,flux,2.3123079719445443e-07,3.962472683727819e-08
150,6590000.0,6700000.0,neutron,70,total,flux,1.1241797885186697e-07,2.7369362047523973e-08
151,6700000.0,7050000.0,neutron,70,total,flux,5.550685696509683e-07,7.606751344282117e-08
152,7050000.0,7410000.0,neutron,70,total,flux,4.596930969029686e-07,5.100866140800872e-08
153,7410000.0,7790000.0,neutron,70,total,flux,4.260514950969485e-07,7.277498527197536e-08
154,7790000.0,8190000.0,neutron,70,total,flux,3.060697166086972e-07,4.535944483549719e-08
155,8190000.0,8610000.0,neutron,70,total,flux,3.007496734911787e-07,3.846200705208274e-08
156,8610000.0,9050000.0,neutron,70,total,flux,2.569963105081336e-07,4.9596354664262676e-08
157,9050000.0,9510000.0,neutron,70,total,flux,1.4150321918819327e-07,3.4530844875778906e-08
158,9510000.0,10000000.0,neutron,70,total,flux,2.272628313330789e-07,3.709678936788529e-08
159,10000000.0,10500000.0,neutron,70,total,flux,1.4347855236919096e-07,4.6101933978237795e-08
160,10500000.0,11100000.0,neutron,70,total,flux,6.866168765300347e-08,2.1569232684591034e-08
161,11100000.0,11600000.0,neutron,70,total,flux,4.759541033659815e-08,1.607418367802242e-08
162,11600000.0,12200000.0,neutron,70,total,flux,3.6054039947902424e-08,1.9002949292037252e-08
163,12200000.0,12500000.0,neutron,70,total,flux,2.5399420357697335e-08,1.3601723798554745e-08
164,12500000.0,12800000.0,neutron,70,total,flux,1.670693202687752e-08,1.1493507378405643e-08
165,12800000.0,13500000.0,neutron,70,total,flux,1.738093275452141e-08,1.1806137452367063e-08
166,13500000.0,13800000.0,neutron,70,total,flux,0.0,0.0
167,13800000.0,14200000.0,neutron,70,total,flux,1.0116849946732067e-08,1.0116849946732067e-08
168,14200000.0,14500000.0,neutron,70,total,flux,1.1012157745258832e-08,9.938572526644806e-09
169,14500000.0,14900000.0,neutron,70,total,flux,0.0,0.0
170,14900000.0,15700000.0,neutron,70,total,flux,1.0000000000000035e-08,1.0000000000000037e-08
171,15700000.0,16500000.0,neutron,70,total,flux,0.0,0.0
172,16500000.0,16900000.0,neutron,70,total,flux,0.0,0.0
173,16900000.0,17300000.0,neutron,70,total,flux,0.0,0.0
174,17300000.0,19600000.0,neutron,70,total,flux,3.360319606990886e-08,1.5461166832164722e-08
