,energy low [eV],energy high [eV],particle,cell,nuclide,score,mean,std. dev.
77,149956.0,157644.0,neutron,51,total,flux,0.004092446119707138,1.3906007657100188e-05
78,157644.0,165727.0,neutron,51,total,flux,0.008760587946079437,8.106585556068031e-06
79,165727.0,174224.0,neutron,51,total,flux,0.009656035838072483,1.5843004444523028e-05
80,174224.0,183156.0,neutron,51,total,flux,0.015293740361190822,1.5756802459410796e-05
81,183156.0,192547.0,neutron,51,total,flux,0.010811492623729444,1.453487407642665e-05
82,192547.0,202419.0,neutron,51,total,flux,0.003262635488231795,7.082993828145646e-06
83,202419.0,212797.0,neutron,51,total,flux,0.006986066917772547,1.2633971970100399e-05
84,212797.0,223708.0,neutron,51,total,flux,0.012600382945419316,2.1320264801648747e-05
85,223708.0,235177.0,neutron,51,total,flux,0.0075039841465197625,9.185325272937126e-06
86,235177.0,247235.0,neutron,51,total,flux,0.013105225540571275,1.061237312504131e-05
87,247235.0,273237.0,neutron,51,total,flux,0.029451117402639903,1.2824629763888453e-05
88,273237.0,287246.0,neutron,51,total,flux,0.011441901280604353,8.77934695463066e-06
89,287246.0,294518.0,neutron,51,total,flux,0.006232833546558557,1.1589545887255965e-05
90,294518.0,297211.0,neutron,51,total,flux,0.004204636082411645,5.86126682015546e-06
91,297211.0,298491.0,neutron,51,total,flux,0.0023925116263716845,9.897304891094956e-06
92,298491.0,301974.0,neutron,51,total,flux,0.0072320104725979995,1.138556651136053e-05
93,301974.0,333733.0,neutron,51,total,flux,0.05195027632724993,2.9015330324623776e-05
94,333733.0,368832.0,neutron,51,total,flux,0.05987806581212114,2.626081372777366e-05
95,368832.0,387742.0,neutron,51,total,flux,0.03163667833278927,2.039773374462224e-05
96,387742.0,407622.0,neutron,51,total,flux,0.009983223254835357,7.888980762459584e-06
97,407622.0,450492.0,neutron,51,total,flux,0.027336910291741946,1.9308652265909814e-05
98,450492.0,497871.0,neutron,51,total,flux,0.04583518350483639,2.714576944937683e-05
99,497871.0,523397.0,neutron,51,total,flux,0.020912516131379063,1.78334087703439e-05
100,523397.0,550232.0,neutron,51,total,flux,0.02379031781374921,2.0078223762695462e-05
101,550232.0,578443.0,neutron,51,total,flux,0.029061294088947982,2.9425475761528657e-05
102,578443.0,608101.0,neutron,51,total,flux,0.04435871118519444,2.2255617563446558e-05
103,608101.0,639279.0,neutron,51,total,flux,0.06368075547038463,3.822803164810648e-05
104,639279.0,672055.0,neutron,51,total,flux,0.059144050975253416,3.0126810011662954e-05
105,672055.0,706512.0,neutron,51,total,flux,0.04251054790590516,2.234719707875005e-05
106,706512.0,742736.0,neutron,51,total,flux,0.033739174226163474,1.6896855989925245e-05
107,742736.0,780817.0,neutron,51,total,flux,0.02306514638047839,1.6816741904243253e-05
108,780817.0,820850.0,neutron,51,total,flux,0.024647008626161586,1.6375647442160402e-05
109,820850.0,862936.0,neutron,51,total,flux,0.032247262186864634,2.8613757635341503e-05
110,862936.0,907180.0,neutron,51,total,flux,0.03207887037489565,3.318844102888381e-05
111,907180.0,961672.0,neutron,51,total,flux,0.05052385336565759,3.218022685513669e-05
112,961672.0,1002590.0,neutron,51,total,flux,0.023112132688803872,2.3977019585606307e-05
113,1002590.0,1108030.0,neutron,51,total,flux,0.059501684302127766,3.3218328279078915e-05
114,1108030.0,1164840.0,neutron,51,total,flux,0.03713861260424825,2.072060413296762e-05
115,1164840.0,1224560.0,neutron,51,total,flux,0.03679452206098048,2.2160543305153302e-05
116,1224560.0,1287350.0,neutron,51,total,flux,0.021822213088299257,2.1778277099356926e-05
117,1287350.0,1353350.0,neutron,51,total,flux,0.02498526175922034,2.481237037599218e-05
118,1353350.0,1422740.0,neutron,51,total,flux,0.022243244896365956,3.029090725300509e-05
119,1422740.0,1495690.0,neutron,51,total,flux,0.01984658057548624,1.6616487006415746e-05
120,1495690.0,1572370.0,neutron,51,total,flux,0.022013898554244387,2.0240022825691017e-05
121,1572370.0,1652990.0,neutron,51,total,flux,0.022019692751903724,1.6976506690729577e-05
122,1652990.0,1737740.0,neutron,51,total,flux,0.024209099736539074,2.1686368692406018e-05
123,1737740.0,1826840.0,neutron,51,total,flux,0.022848307133263128,1.8558859662904235e-05
124,1826840.0,1920500.0,neutron,51,total,flux,0.018221522723970766,1.8159126028442487e-05
125,1920500.0,2018970.0,neutron,51,total,flux,0.016736208240188715,1.606765753488886e-05
126,2018970.0,2122480.0,neutron,51,total,flux,0.01673954923828847,1.0486634947311404e-05
127,2122480.0,2231300.0,neutron,51,total,flux,0.01575643286376041,1.5586674907740974e-05
128,2231300.0,2306930.0,neutron,51,total,flux,0.010591222655416895,1.432735436146849e-05
129,2306930.0,2345700.0,neutron,51,total,flux,0.004162536179852634,3.6840182566793996e-06
130,2345700.0,2365330.0,neutron,51,total,flux,0.002745401277862711,5.26209333981477e-06
131,2365330.0,2385130.0,neutron,51,total,flux,0.0023453817770534577,6.160088219470388e-06
132,2385130.0,2465970.0,neutron,51,total,flux,0.008645413220591541,8.318325964908266e-06
133,2465970.0,2592400.0,neutron,51,total,flux,0.01200057283956198,1.5147304780759733e-05
134,2592400.0,2725320.0,neutron,51,total,flux,0.015138078072895255,1.9142482333003555e-05
135,2725320.0,2865050.0,neutron,51,total,flux,0.013695001521559492,1.5030071248055087e-05
136,2865050.0,3011940.0,neutron,51,total,flux,0.012761893549483528,1.8164672705972857e-05
137,3011940.0,3166370.0,neutron,51,total,flux,0.011044326610093653,2.131292792091586e-05
138,3166370.0,3328710.0,neutron,51,total,flux,0.010576046267925323,1.2149062868280018e-05
139,3328710.0,3678790.0,neutron,51,total,flux,0.02214179743176846,1.5962572962887636e-05
140,3678790.0,4065700.0,neutron,51,total,flux,0.026859647120495534,1.8220976782215626e-05
141,4065700.0,4493290.0,neutron,51,total,flux,0.024357354936585574,1.153477994451947e-05
142,4493290.0,4723670.0,neutron,51,total,flux,0.009336801296582013,1.0509486740553284e-05
143,4723670.0,4965850.0,neutron,51,total,flux,0.005757336706020723,1.422157718055471e-05
144,4965850.0,5220460.0,neutron,51,total,flux,0.005443789481212672,8.131687154562598e-06
145,5220460.0,5488120.0,neutron,51,total,flux,0.005042618188680724,1.0125915653682124e-05
146,5488120.0,5769500.0,neutron,51,total,flux,0.004633109300981615,8.378280429611974e-06
147,5769500.0,6065310.0,neutron,51,total,flux,0.004243919990599494,5.07308758289733e-06
148,6065310.0,6376280.0,neutron,51,total,flux,0.004014183693426569,5.559145550222432e-06
149,6376280.0,6592410.0,neutron,51,total,flux,0.0021381218785455737,6.454208876168826e-06
150,6592410.0,6703200.0,neutron,51,total,flux,0.000641796866753038,2.1258785567509514e-06
151,6703200.0,7046880.0,neutron,51,total,flux,0.0017914861598860097,5.482304212826488e-06
152,7046880.0,7408180.0,neutron,51,total,flux,0.0031399767749497737,9.217278462058211e-06
153,7408180.0,7788010.0,neutron,51,total,flux,0.002827494323553712,4.78966674876705e-06
154,7788010.0,8187310.0,neutron,51,total,flux,0.0025124328646160972,4.470693819863206e-06
155,8187310.0,8607080.0,neutron,51,total,flux,0.002192937323709434,4.3969769993379624e-06
156,8607080.0,9048370.0,neutron,51,total,flux,0.001918028291044176,4.562760563138816e-06
157,9048370.0,9512290.0,neutron,51,total,flux,0.0016173192748528415,4.793671727214356e-06
158,9512290.0,10000000.0,neutron,51,total,flux,0.0013415029934806713,4.703740087516867e-06
159,10000000.0,10512700.0,neutron,51,total,flux,0.0010945891313851245,2.1534678961041586e-06
160,10512700.0,11051700.0,neutron,51,total,flux,0.0008867189170245913,4.090297700931217e-06
161,11051700.0,11618300.0,neutron,51,total,flux,0.0007004742865219027,3.1752739613617366e-06
162,11618300.0,12214000.0,neutron,51,total,flux,0.0005236974430905979,2.86712298135157e-06
163,12214000.0,12523200.0,neutron,51,total,flux,0.00018282479476852058,2.2849298810611975e-06
164,12523200.0,12840300.0,neutron,51,total,flux,8.839999805789161e-05,9.841024029464226e-07
165,12840300.0,13498600.0,neutron,51,total,flux,0.00016161333109938108,1.4163732178625566e-06
166,13498600.0,13840300.0,neutron,51,total,flux,0.0001005196082527808,1.505686716417383e-06
167,13840300.0,14190700.0,neutron,51,total,flux,4.455164908195496e-05,5.329637564340576e-07
168,14190700.0,14549900.0,neutron,51,total,flux,3.847701521094206e-05,7.90120585941846e-07
169,14549900.0,14918200.0,neutron,51,total,flux,3.376818328623598e-05,5.245607490184641e-07
170,14918200.0,15683100.0,neutron,51,total,flux,6.309993021529409e-05,7.471678167520043e-07
171,15683100.0,16487200.0,neutron,51,total,flux,8.418809251634468e-05,1.207688464532067e-06
172,16487200.0,16904600.0,neutron,51,total,flux,2.7521986719410964e-05,6.998576425063415e-07
173,16904600.0,17332500.0,neutron,51,total,flux,1.134116163499731e-05,5.027844281330129e-07
174,17332500.0,19640300.0,neutron,51,total,flux,5.284718203790204e-05,8.16022263597533e-07
175,19640300.0,200000000.0,neutron,51,total,flux,1.7977519792348555e-05,5.425304067711964e-07
