,energy low [eV],energy high [eV],particle,cell,nuclide,score,mean,std. dev.
73,3100000.0,3200000.0,photon,52,total,flux,0.00022059565845219796,1.4443015183031485e-05
74,3200000.0,3300000.0,photon,52,total,flux,0.0003880756775311127,1.4317538416264612e-05
75,3300000.0,3400000.0,photon,52,total,flux,0.00025557229137419064,1.816535674825373e-05
76,3400000.0,3500000.0,photon,52,total,flux,0.00039762362173976357,1.5924321155348082e-05
77,3500000.0,3600000.0,photon,52,total,flux,0.0002780361840089661,1.6267026701454506e-05
78,3600000.0,3700000.0,photon,52,total,flux,0.0004814565939605801,1.711133900143201e-05
79,3700000.0,3800000.0,photon,52,total,flux,0.00013754182526765015,5.748879447445305e-06
80,3800000.0,3900000.0,photon,52,total,flux,0.00018654726452957702,7.092017445708547e-06
81,3900000.0,4000000.0,photon,52,total,flux,0.00012507393413446952,5.102423297251063e-06
82,4000000.0,4200000.0,photon,52,total,flux,0.0002136882097413878,1.0328903900326717e-05
83,4200000.0,4400000.0,photon,52,total,flux,0.00021265011002172683,1.4001509093186107e-05
84,4400000.0,4600000.0,photon,52,total,flux,0.00016676528021621778,1.1177932609536524e-05
85,4600000.0,4800000.0,photon,52,total,flux,0.00014141436962815293,9.239782971619307e-06
86,4800000.0,5000000.0,photon,52,total,flux,0.00013342794162441192,6.611748489316778e-06
87,5000000.0,5200000.0,photon,52,total,flux,0.0001195803818339055,1.256958070852507e-05
88,5200000.0,5400000.0,photon,52,total,flux,8.638865746889886e-05,6.546131406033419e-06
89,5400000.0,5600000.0,photon,52,total,flux,8.771461890646322e-05,1.0529247899053155e-05
90,5600000.0,5800000.0,photon,52,total,flux,7.349692333845203e-05,7.5850134413111865e-06
91,5800000.0,6000000.0,photon,52,total,flux,6.178912315717942e-05,4.051737068966268e-06
92,6000000.0,6200000.0,photon,52,total,flux,6.002804275950706e-05,8.82694276873545e-06
93,6200000.0,6400000.0,photon,52,total,flux,4.9020873487556884e-05,5.204093618915751e-06
94,6400000.0,6600000.0,photon,52,total,flux,4.0604858353676974e-05,4.98016690840041e-06
95,6600000.0,6800000.0,photon,52,total,flux,4.538080289831865e-05,3.976587042399127e-06
96,6800000.0,7000000.0,photon,52,total,flux,2.5509364237188942e-05,2.2488890559181557e-06
97,7000000.0,7200000.0,photon,52,total,flux,2.3968748703041355e-05,2.988469927004805e-06
98,7200000.0,7400000.0,photon,52,total,flux,1.7726550801859095e-05,4.242653292365567e-06
99,7400000.0,7600000.0,photon,52,total,flux,1.8172207690770677e-05,3.04504999991198e-06
100,7600000.0,7800000.0,photon,52,total,flux,4.5028067186500703e-05,5.071536527914739e-06
101,7800000.0,8000000.0,photon,52,total,flux,5.064282242272667e-05,5.326769206116229e-06
102,8000000.0,8199999.999999999,photon,52,total,flux,5.507669153398339e-06,1.3614448906922961e-06
103,8199999.999999999,8400000.0,photon,52,total,flux,8.968332689968506e-05,7.261005556158138e-06
104,8400000.0,8600000.0,photon,52,total,flux,6.962172369383256e-06,1.694641043040787e-06
105,8600000.0,8800000.0,photon,52,total,flux,1.6624790781315266e-05,2.6759534150991634e-06
106,8800000.0,9000000.0,photon,52,total,flux,4.50066364097491e-06,1.312884920644387e-06
107,9000000.0,9500000.0,photon,52,total,flux,1.9042732721359937e-05,3.10254291639472e-06
108,9500000.0,10000000.0,photon,52,total,flux,1.6962686388722594e-05,1.6848449427568599e-06
109,10000000.0,10500000.0,photon,52,total,flux,2.4951415693534804e-06,1.0645052112328524e-06
110,10500000.0,11000000.0,photon,52,total,flux,0.0,0.0
111,11000000.0,11500000.0,photon,52,total,flux,0.0,0.0
112,11500000.0,12000000.0,photon,52,total,flux,5.466122633907133e-07,5.466122633907133e-07
113,12000000.0,12500000.0,photon,52,total,flux,5.004808635555947e-07,5.004808635555947e-07
114,12500000.0,13000000.0,photon,52,total,flux,0.0,0.0
115,13000000.0,13500000.0,photon,52,total,flux,0.0,0.0
116,13500000.0,14000000.0,photon,52,total,flux,0.0,0.0
117,14000000.0,15000000.0,photon,52,total,flux,0.0,0.0
118,15000000.0,16000000.0,photon,52,total,flux,0.0,0.0
119,16000000.0,17000000.0,photon,52,total,flux,0.0,0.0
120,17000000.0,18000000.0,photon,52,total,flux,0.0,0.0
121,18000000.0,19000000.0,photon,52,total,flux,0.0,0.0
122,19000000.0,20000000.0,photon,52,total,flux,0.0,0.0
123,20000000.0,25000000.0,photon,52,total,flux,0.0,0.0
124,25000000.0,30000000.0,photon,52,total,flux,0.0,0.0
