,energy low [eV],energy high [eV],particle,cell,nuclide,score,mean,std. dev.
125,1920500.0,2018970.0,neutron,51,total,flux,0.01663029320453635,4.661634253887795e-05
126,2018970.0,2122480.0,neutron,51,total,flux,0.016765314747034542,4.908528355268906e-05
127,2122480.0,2231300.0,neutron,51,total,flux,0.01578571798026608,7.126693773847229e-05
128,2231300.0,2306930.0,neutron,51,total,flux,0.010635760133234588,6.0828401981202103e-05
129,2306930.0,2345700.0,neutron,51,total,flux,0.004146746577596902,2.2145337933490594e-05
130,2345700.0,2365330.0,neutron,51,total,flux,0.002753113658249548,3.2452328218057896e-05
131,2365330.0,2385130.0,neutron,51,total,flux,0.002364292293499926,1.559358180715067e-05
132,2385130.0,2465970.0,neutron,51,total,flux,0.008656868141339258,2.484610270722086e-05
133,2465970.0,2592400.0,neutron,51,total,flux,0.01198164587235312,3.403576370616503e-05
134,2592400.0,2725320.0,neutron,51,total,flux,0.01524870076743389,5.772716081018617e-05
135,2725320.0,2865050.0,neutron,51,total,flux,0.013761665119171762,6.027880105970022e-05
136,2865050.0,3011940.0,neutron,51,total,flux,0.012745550949803614,2.787317217256631e-05
137,3011940.0,3166370.0,neutron,51,total,flux,0.011027091053874163,4.137851077128247e-05
138,3166370.0,3328710.0,neutron,51,total,flux,0.010628505142318823,4.04163418038041e-05
139,3328710.0,3678790.0,neutron,51,total,flux,0.02216226538341563,5.835447674856415e-05
140,3678790.0,4065700.0,neutron,51,total,flux,0.026940845856401073,4.548752238494718e-05
141,4065700.0,4493290.0,neutron,51,total,flux,0.02436100601354511,5.429781877641695e-05
142,4493290.0,4723670.0,neutron,51,total,flux,0.00932003119362702,3.618626370183777e-05
143,4723670.0,4965850.0,neutron,51,total,flux,0.005740305390171559,2.4197164727900942e-05
144,4965850.0,5220460.0,neutron,51,total,flux,0.005447171377847892,2.3932878746954005e-05
145,5220460.0,5488120.0,neutron,51,total,flux,0.0050545626150548546,2.72568805114942e-05
146,5488120.0,5769500.0,neutron,51,total,flux,0.004660673331734734,2.546345077071667e-05
147,5769500.0,6065310.0,neutron,51,total,flux,0.004245412515568944,2.664665495490889e-05
148,6065310.0,6376280.0,neutron,51,total,flux,0.0039893306695485235,2.370380374391036e-05
149,6376280.0,6592410.0,neutron,51,total,flux,0.0021408000221000622,2.3796615869252623e-05
150,6592410.0,6703200.0,neutron,51,total,flux,0.000633835477106111,9.100858842802578e-06
151,6703200.0,7046880.0,neutron,51,total,flux,0.0018035936110974646,1.8518629166649814e-05
152,7046880.0,7408180.0,neutron,51,total,flux,0.0031212315163172293,8.49184726841377e-06
153,7408180.0,7788010.0,neutron,51,total,flux,0.0028055885713717324,2.133416743573405e-05
154,7788010.0,8187310.0,neutron,51,total,flux,0.0025053714681542412,2.5453602041025663e-05
155,8187310.0,8607080.0,neutron,51,total,flux,0.002181475180551664,1.949288773243315e-05
156,8607080.0,9048370.0,neutron,51,total,flux,0.0019302996459970192,1.3178652950979187e-05
157,9048370.0,9512290.0,neutron,51,total,flux,0.0016097871211401098,1.4620368224715846e-05
158,9512290.0,10000000.0,neutron,51,total,flux,0.001341600988473991,1.4758890212295076e-05
159,10000000.0,10512700.0,neutron,51,total,flux,0.0010847538946203187,1.1901818929679313e-05
160,10512700.0,11051700.0,neutron,51,total,flux,0.0009112780065273657,1.0588019319307199e-05
161,11051700.0,11618300.0,neutron,51,total,flux,0.0007135012531458232,8.631338349699462e-06
162,11618300.0,12214000.0,neutron,51,total,flux,0.0005209372358462177,6.118523988396217e-06
163,12214000.0,12523200.0,neutron,51,total,flux,0.00018190732600799141,7.822915972397327e-06
164,12523200.0,12840300.0,neutron,51,total,flux,9.220906807169016e-05,3.3656261578451525e-06
165,12840300.0,13498600.0,neutron,51,total,flux,0.00015462460255701369,4.510741634414654e-06
166,13498600.0,13840300.0,neutron,51,total,flux,0.00011003067038490955,1.6055424116403727e-06
167,13840300.0,14190700.0,neutron,51,total,flux,4.4322377551508856e-05,2.751488684731547e-06
168,14190700.0,14549900.0,neutron,51,total,flux,3.902958073693002e-05,2.3475127147012956e-06
169,14549900.0,14918200.0,neutron,51,total,flux,3.3013351655851855e-05,2.2176871011541452e-06
170,14918200.0,15683100.0,neutron,51,total,flux,6.701456818379932e-05,3.6503558158722145e-06
171,15683100.0,16487200.0,neutron,51,total,flux,8.775426045403521e-05,3.587196985643468e-06
172,16487200.0,16904600.0,neutron,51,total,flux,2.8768849382169108e-05,2.639024230966853e-06
173,16904600.0,17332500.0,neutron,51,total,flux,8.982093553322336e-06,1.0626370951567381e-06
174,17332500.0,19640300.0,neutron,51,total,flux,5.238029362229794e-05,3.0029485274487572e-06
175,19640300.0,200000000.0,neutron,51,total,flux,1.95475554911645e-05,1.799565835014215e-06
