,energy low [eV],energy high [eV],particle,cell,nuclide,score,mean,std. dev.
76,3400000.0,3500000.0,photon,52,total,flux,0.0004078856806069139,4.1118363318169895e-06
77,3500000.0,3600000.0,photon,52,total,flux,0.000292864552549319,5.245405877890628e-06
78,3600000.0,3700000.0,photon,52,total,flux,0.0004441400910571452,5.613355537693309e-06
79,3700000.0,3800000.0,photon,52,total,flux,0.00013729412495161808,2.250672844093387e-06
80,3800000.0,3900000.0,photon,52,total,flux,0.00016476176375019498,2.9362285624966603e-06
81,3900000.0,4000000.0,photon,52,total,flux,0.0001249653776418259,3.0862680038887896e-06
82,4000000.0,4200000.0,photon,52,total,flux,0.00022172416405589487,4.785126989625515e-06
83,4200000.0,4400000.0,photon,52,total,flux,0.00019151311727425314,4.394021534349696e-06
84,4400000.0,4600000.0,photon,52,total,flux,0.00017487913752563106,3.0984874437575316e-06
85,4600000.0,4800000.0,photon,52,total,flux,0.00015035774546963627,3.857631527013541e-06
86,4800000.0,5000000.0,photon,52,total,flux,0.00013871911497874537,3.614075742298556e-06
87,5000000.0,5200000.0,photon,52,total,flux,0.00011157226214527742,2.7947539242639584e-06
88,5200000.0,5400000.0,photon,52,total,flux,9.46194136553409e-05,2.4354490959488576e-06
