,energy low [eV],energy high [eV],particle,cell,nuclide,score,mean,std. dev.
119,1420000.0,1500000.0,neutron,70,total,flux,1.2399019840894946e-05,4.822029566560028e-06
120,1500000.0,1570000.0,neutron,70,total,flux,3.949963279241228e-06,2.5326970094965823e-06
121,1570000.0,1650000.0,neutron,70,total,flux,8.269641966810013e-06,3.2941464630845907e-06
122,1650000.0,1740000.0,neutron,70,total,flux,6.182124073245043e-06,3.148354825461522e-06
123,1740000.0,1830000.0,neutron,70,total,flux,7.732528010242604e-06,3.061914453909071e-06
124,1830000.0,1920000.0,neutron,70,total,flux,1.2966441128028073e-05,3.831293361337769e-06
125,1920000.0,2020000.0,neutron,70,total,flux,8.640945876507719e-06,3.661923866600174e-06
126,2020000.0,2120000.0,neutron,70,total,flux,9.73031486899337e-06,2.9298790786714767e-06
127,2120000.0,2230000.0,neutron,70,total,flux,6.826144027411051e-06,4.140829433026742e-06
128,2230000.0,2310000.0,neutron,70,total,flux,2.606191147300939e-06,2.606191147300939e-06
129,2310000.0,2350000.0,neutron,70,total,flux,0.0,0.0
130,2350000.0,2370000.0,neutron,70,total,flux,0.0,0.0
131,2370000.0,2390000.0,neutron,70,total,flux,0.0,0.0
132,2390000.0,2470000.0,neutron,70,total,flux,0.0,0.0
133,2470000.0,2590000.0,neutron,70,total,flux,4.410168333641967e-06,2.9832752103579417e-06
134,2590000.0,2730000.0,neutron,70,total,flux,2.238820388835565e-06,2.238820388835565e-06
135,2730000.0,2870000.0,neutron,70,total,flux,4.6267889899419e-06,3.0882766246000856e-06
136,2870000.0,3010000.0,neutron,70,total,flux,3.299864119768422e-06,2.280548223459849e-06
137,3010000.0,3170000.0,neutron,70,total,flux,4.3447325151636785e-06,2.8970642568490113e-06
138,3170000.0,3330000.0,neutron,70,total,flux,2.2217535563467123e-06,2.2217535563467123e-06
139,3330000.0,3680000.0,neutron,70,total,flux,4.086301798372856e-06,2.9231203957271583e-06
140,3680000.0,4070000.0,neutron,70,total,flux,4.0054499137829015e-06,1.988255525987029e-06
141,4070000.0,4490000.0,neutron,70,total,flux,6.720585084480003e-06,3.655180773172975e-06
142,4490000.0,4720000.0,neutron,70,total,flux,1.7053191132961276e-06,1.7053191132961276e-06
143,4720000.0,4970000.0,neutron,70,total,flux,2.0366639295173316e-06,2.036663929517332e-06
144,4970000.0,5220000.0,neutron,70,total,flux,0.0,0.0
145,5220000.0,5490000.0,neutron,70,total,flux,0.0,0.0
146,5490000.0,5770000.0,neutron,70,total,flux,0.0,0.0
147,5770000.0,6070000.0,neutron,70,total,flux,0.0,0.0
148,6070000.0,6380000.0,neutron,70,total,flux,0.0,0.0
149,6380000.0,6590000.0,neutron,70,total,flux,0.0,0.0
150,6590000.0,6700000.0,neutron,70,total,flux,0.0,0.0
151,6700000.0,7050000.0,neutron,70,total,flux,2.0000000000000003e-06,2.0000000000000003e-06
152,7050000.0,7410000.0,neutron,70,total,flux,0.0,0.0
153,7410000.0,7790000.0,neutron,70,total,flux,0.0,0.0
154,7790000.0,8190000.0,neutron,70,total,flux,2.0957707799991926e-06,2.095770779999192e-06
155,8190000.0,8610000.0,neutron,70,total,flux,0.0,0.0
156,8610000.0,9050000.0,neutron,70,total,flux,0.0,0.0
157,9050000.0,9510000.0,neutron,70,total,flux,0.0,0.0
158,9510000.0,10000000.0,neutron,70,total,flux,0.0,0.0
159,10000000.0,10500000.0,neutron,70,total,flux,0.0,0.0
160,10500000.0,11100000.0,neutron,70,total,flux,0.0,0.0
161,11100000.0,11600000.0,neutron,70,total,flux,0.0,0.0
162,11600000.0,12200000.0,neutron,70,total,flux,0.0,0.0
163,12200000.0,12500000.0,neutron,70,total,flux,0.0,0.0
164,12500000.0,12800000.0,neutron,70,total,flux,0.0,0.0
